@relation dm_prak-weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter-D../irteera/convert-unsharp5x5/-weka.filters.unsupervised.attribute.RemoveType-Tstring

@attribute 'MPEG-7 Color Layout0' numeric
@attribute 'MPEG-7 Color Layout1' numeric
@attribute 'MPEG-7 Color Layout2' numeric
@attribute 'MPEG-7 Color Layout3' numeric
@attribute 'MPEG-7 Color Layout4' numeric
@attribute 'MPEG-7 Color Layout5' numeric
@attribute 'MPEG-7 Color Layout6' numeric
@attribute 'MPEG-7 Color Layout7' numeric
@attribute 'MPEG-7 Color Layout8' numeric
@attribute 'MPEG-7 Color Layout9' numeric
@attribute 'MPEG-7 Color Layout10' numeric
@attribute 'MPEG-7 Color Layout11' numeric
@attribute 'MPEG-7 Color Layout12' numeric
@attribute 'MPEG-7 Color Layout13' numeric
@attribute 'MPEG-7 Color Layout14' numeric
@attribute 'MPEG-7 Color Layout15' numeric
@attribute 'MPEG-7 Color Layout16' numeric
@attribute 'MPEG-7 Color Layout17' numeric
@attribute 'MPEG-7 Color Layout18' numeric
@attribute 'MPEG-7 Color Layout19' numeric
@attribute 'MPEG-7 Color Layout20' numeric
@attribute 'MPEG-7 Color Layout21' numeric
@attribute 'MPEG-7 Color Layout22' numeric
@attribute 'MPEG-7 Color Layout23' numeric
@attribute 'MPEG-7 Color Layout24' numeric
@attribute 'MPEG-7 Color Layout25' numeric
@attribute 'MPEG-7 Color Layout26' numeric
@attribute 'MPEG-7 Color Layout27' numeric
@attribute 'MPEG-7 Color Layout28' numeric
@attribute 'MPEG-7 Color Layout29' numeric
@attribute 'MPEG-7 Color Layout30' numeric
@attribute 'MPEG-7 Color Layout31' numeric
@attribute 'MPEG-7 Color Layout32' numeric
@attribute class {K1,K2,K3,K4,K5,K6}

@data
41,15,20,24,12,24,14,18,17,15,19,13,15,16,19,14,16,16,14,17,15,43,14,17,6,15,7,37,17,14,15,16,15,K5
19,13,17,28,14,26,16,15,15,15,21,17,18,16,20,16,15,17,13,17,16,39,15,16,13,16,13,33,15,14,14,16,16,K5
26,14,16,29,15,28,16,16,15,16,21,16,21,16,21,16,16,16,15,16,16,38,16,16,13,15,13,26,16,14,15,16,15,K5
29,15,17,18,17,15,14,14,15,15,19,16,12,17,10,14,16,13,13,17,16,46,14,15,7,16,5,34,18,15,19,16,19,K5
50,15,15,25,15,25,15,16,15,15,18,16,20,16,19,15,16,16,16,16,15,42,16,15,7,16,7,32,15,16,19,16,20,K5
24,19,17,6,14,7,14,14,14,14,12,17,11,16,12,15,16,16,15,14,16,43,16,15,7,15,6,33,14,15,21,15,19,K5
50,15,16,27,14,25,18,16,17,14,18,17,16,15,18,17,16,16,14,16,17,41,17,15,7,15,7,36,16,15,18,16,17,K5
7,19,19,23,14,22,19,16,16,18,17,16,15,14,18,17,15,16,14,15,17,37,17,20,16,14,13,32,15,12,13,16,15,K5
9,13,17,21,15,21,16,16,15,18,15,16,13,16,17,17,16,16,16,15,17,36,16,16,15,15,14,34,17,15,13,16,14,K5
9,13,15,19,8,13,15,17,16,12,16,14,12,14,12,15,17,18,15,15,13,39,15,16,8,15,9,39,16,15,13,16,12,K5
14,17,21,28,9,25,18,18,19,17,22,15,18,12,18,17,17,18,15,16,17,41,16,17,14,14,14,30,16,13,11,17,14,K5
12,22,17,15,14,18,18,13,18,15,16,15,13,14,16,16,14,16,15,15,17,40,15,17,8,15,7,41,15,15,15,16,13,K5
25,6,11,21,16,22,10,16,16,12,15,15,14,16,11,12,15,16,19,16,13,45,15,23,11,14,4,31,15,12,14,17,18,K5
36,25,16,28,9,24,21,18,15,14,14,17,7,13,10,16,17,15,17,14,15,44,18,22,20,15,13,24,14,10,9,16,14,K5
21,24,12,28,14,20,24,16,17,14,20,16,12,14,11,22,17,18,16,16,17,46,19,17,14,16,11,30,14,15,12,16,15,K5
29,17,18,24,16,24,15,13,18,15,17,15,12,16,20,15,16,14,15,15,16,44,18,15,4,15,6,32,15,15,19,16,18,K5
18,16,7,16,17,16,17,13,16,15,17,15,12,16,18,17,17,15,18,16,16,32,15,15,10,15,9,35,15,14,14,16,16,K5
18,16,7,16,17,16,17,13,16,15,17,15,12,16,18,17,17,15,18,16,16,32,15,15,10,15,9,35,15,14,14,16,16,K5
17,17,7,15,17,16,17,14,16,15,16,15,11,16,17,17,17,15,17,16,17,31,15,15,11,15,10,35,15,14,14,15,15,K5
17,17,7,15,17,16,17,14,16,15,16,15,11,16,17,17,17,15,17,16,17,31,15,15,11,15,10,35,15,14,14,15,15,K5
18,17,7,16,17,16,17,13,15,16,16,15,12,16,17,16,17,15,18,16,16,31,15,15,11,15,10,35,15,14,14,16,15,K5
18,17,7,16,17,16,17,13,15,16,16,15,12,16,17,16,17,15,18,16,16,31,15,15,11,15,10,35,15,14,14,16,15,K5
20,15,11,20,18,9,17,17,15,14,17,17,13,15,17,17,15,16,16,15,16,31,14,14,11,14,11,35,15,15,13,14,12,K5
20,15,11,20,18,9,17,17,15,14,17,17,13,15,17,17,15,16,16,15,16,31,14,14,11,14,11,35,15,15,13,14,12,K5
23,17,12,20,16,10,14,19,17,15,16,15,13,14,17,17,17,15,17,15,17,24,17,15,10,15,7,34,16,15,13,15,11,K5
23,17,12,20,16,10,14,19,17,15,16,15,13,14,17,17,17,15,17,15,17,24,17,15,10,15,7,34,16,15,13,15,11,K5
22,16,12,19,16,10,15,19,17,15,15,16,13,14,16,15,16,16,16,16,17,27,16,16,10,15,6,36,15,16,14,15,11,K5
26,19,18,20,17,23,14,17,18,17,17,15,12,16,17,14,14,15,14,17,16,30,17,14,5,16,4,18,16,16,21,15,21,K6
11,13,13,11,16,8,17,15,15,15,13,15,19,15,17,16,13,16,17,17,15,43,15,19,7,15,6,19,17,14,23,15,24,K6
11,13,11,11,17,7,15,16,15,14,14,15,19,15,14,16,15,17,17,17,15,45,16,17,6,15,6,17,17,15,23,15,24,K6
11,13,12,11,17,7,15,16,14,14,13,15,19,15,15,15,15,17,17,17,14,44,17,19,6,15,6,18,16,15,23,15,24,K6
11,12,11,11,17,7,15,16,14,13,13,17,18,16,12,15,16,17,17,17,15,47,15,17,6,15,6,15,17,16,23,15,23,K6
14,11,17,20,9,11,12,17,20,14,17,14,13,14,14,16,15,15,14,17,14,38,14,13,8,17,8,22,16,14,21,15,22,K6
24,13,20,24,18,23,14,15,13,17,18,17,13,17,14,15,13,14,13,14,13,37,17,16,9,17,6,24,15,13,21,15,21,K6
24,10,20,23,17,23,15,15,15,17,19,17,14,18,12,19,14,15,13,16,15,38,19,17,10,17,6,23,14,13,21,15,21,K6
22,10,24,21,16,20,13,18,15,17,17,16,11,17,16,16,11,16,14,16,13,38,18,16,9,17,7,24,15,13,22,15,20,K6
17,13,22,17,18,24,16,17,16,17,17,17,14,14,16,16,13,15,14,16,15,23,22,11,7,16,4,24,15,15,19,14,20,K6
14,12,11,20,12,20,13,16,15,12,15,14,13,14,14,16,16,16,15,15,16,50,15,10,11,16,6,21,16,19,15,16,18,K6
26,19,18,20,17,23,14,17,18,17,17,15,12,16,17,14,14,15,14,17,16,30,17,14,5,16,4,18,16,16,21,15,21,K6
11,13,13,11,16,8,17,15,15,15,13,15,19,15,17,16,13,16,17,17,15,43,15,19,7,15,6,19,17,14,23,15,24,K6
11,13,11,11,17,7,15,16,15,14,14,15,19,15,14,16,15,17,17,17,15,45,16,17,6,15,6,17,17,15,23,15,24,K6
11,13,12,11,17,7,15,16,14,14,13,15,19,15,15,15,15,17,17,17,14,44,17,19,6,15,6,18,16,15,23,15,24,K6
11,12,11,11,17,7,15,16,14,13,13,17,18,16,12,15,16,17,17,17,15,47,15,17,6,15,6,15,17,16,23,15,23,K6
14,11,17,20,9,11,12,17,20,14,17,14,13,14,14,16,15,15,14,17,14,38,14,13,8,17,8,22,16,14,21,15,22,K6
24,13,20,24,18,23,14,15,13,17,18,17,13,17,14,15,13,14,13,14,13,37,17,16,9,17,6,24,15,13,21,15,21,K6
24,10,20,23,17,23,15,15,15,17,19,17,14,18,12,19,14,15,13,16,15,38,19,17,10,17,6,23,14,13,21,15,21,K6
22,10,24,21,16,20,13,18,15,17,17,16,11,17,16,16,11,16,14,16,13,38,18,16,9,17,7,24,15,13,22,15,20,K6
17,13,22,17,18,24,16,17,16,17,17,17,14,14,16,16,13,15,14,16,15,23,22,11,7,16,4,24,15,15,19,14,20,K6
14,12,11,20,12,20,13,16,15,12,15,14,13,14,14,16,16,16,15,15,16,50,15,10,11,16,6,21,16,19,15,16,18,K6
14,12,11,20,12,20,13,16,15,12,15,14,13,14,14,16,16,16,15,15,16,50,15,10,11,16,6,21,16,19,15,16,18,K6
7,16,17,14,16,14,15,15,16,16,13,16,14,15,12,16,17,15,16,14,15,57,15,16,18,15,18,13,16,14,14,16,14,K6
